year,state_po,pres_is_dem,pres_share,dem_share,is_midterm_x,simulated,pres_share_lag4,swing,dem_v,rep_v,is_midterm_y,gas_1m_nat,gas_3m_nat,gas_6m_nat,gas_yoy_nat,gas_W_nat,gas_up_nat,gas_down_nat,gas_W_padd1,gas_3m_padd1,gas_6m_padd1,gas_W_padd2,gas_3m_padd2,gas_6m_padd2,gas_W_padd3,gas_3m_padd3,gas_6m_padd3,gas_W_padd4,gas_3m_padd4,gas_6m_padd4,gas_W_padd5,gas_3m_padd5,gas_6m_padd5,spr_drawdown_3m_mb,spr_big_release,car,commute_min,rural,vehicles_hh,gas_exposure_idx,padd,unemp_rate,income_growth,gas_W_padd,gas_3m_padd,gas_6m_padd,gasW_nat_x_exp,gas3m_nat_x_exp,gasyoy_x_exp,gasup_x_exp,gasdown_x_exp,gasW_padd_x_exp,gas3m_padd_x_exp,gas6m_padd_x_exp
2000,OK,1,0.3243772713051431,0.3243772713051431,0,0,0.37320174290276886,-0.04882447159762576,336955.0,701820.0,0,1.5182499999999999,1.4973076923076922,1.517769230769231,0.2431934493346981,1.5119045269230031,0.29699999999999993,0.0,1.510243834565001,1.497,1.5156538461538462,1.5219541993983414,1.4904615384615383,1.5414615384615387,1.4526875617880703,1.4369999999999998,1.4608076923076925,1.5861403248140213,1.587923076923077,1.5755769230769232,1.7094251708693244,1.7376923076923079,1.6832307692307693,4.356999999999971,0.0,0.902,21.5,0.331,2.1,0.8394136753183205,2,2.794378996428347,2.896709904372668,1.5219541993983414,1.4904615384615383,1.5414615384615387,1.2691133356748447,1.2568605530823929,0.20413990711937868,0.24930586156954113,0.0,1.2775491681831137,1.2511137979205982,1.2939238953618328
2002,OK,0,0.5825052010153831,0.41749479898461694,1,0,0.368725895898432,0.21377930511695103,391927.0,546832.0,1,1.4297499999999999,1.3868461538461538,1.3701153846153846,0.17966171617161675,1.3814328783450758,0.21774999999999967,0.0,1.3851086300450433,1.3927692307692305,1.3748461538461536,1.4160818879812591,1.4202307692307694,1.4031153846153848,1.3370129006179245,1.3434615384615383,1.3250384615384616,1.4399788720008364,1.4523846153846154,1.4280769230769235,1.5152803982008,1.5105384615384614,1.521846153846154,-10.552999999999997,0.0,0.902,21.5,0.331,2.1,0.8394136753183205,2,6.164874906600662,-1.2821639096366184,1.4160818879812591,1.4202307692307694,1.4031153846153848,1.1595936496172063,1.1641376271010768,0.15081050148561376,0.182782327800564,0.0,1.188678502142055,1.1921611298001655,1.1777942418956788
2004,OK,0,0.6922389882774738,0.3077610117225263,0,0,0.3243772713051431,0.36786171697233067,389029.0,875033.0,0,1.97475,1.886538461538462,1.8991538461538462,0.3088649544324771,1.900073397353828,0.46599999999999997,0.0,1.9301048425654581,1.9094615384615379,1.9318846153846154,1.8951148841318899,1.8856923076923073,1.8929615384615386,1.8358039909381914,1.822692307692308,1.8344999999999998,1.9363125073295155,1.9225384615384615,1.9386153846153844,2.150742728434278,2.118153846153846,2.1530384615384617,-5.199000000000069,0.0,0.902,21.5,0.331,2.1,0.8394136753183205,2,7.550142886934075,5.001676692610948,1.8951148841318899,1.8856923076923073,1.8929615384615386,1.5949475938473443,1.5835861836293703,0.2592654665771912,0.39116677269833733,0.0,1.5907853500396028,1.582875910519485,1.5889778022362224
2006,OK,0,0.5814540813749491,0.4185459186250509,1,0,0.5825052010153831,-0.0010511196404339174,372888.0,518025.0,1,2.1935000000000002,2.453692307692308,2.661807692307692,-0.125311534243844,2.5500984908945767,0.0,-0.3142499999999999,2.5904444134096596,2.4925384615384614,2.7118076923076924,2.518594877785065,2.3960769230769228,2.6412692307692303,2.4825290440358545,2.380076923076923,2.602730769230769,2.6981636686267643,2.673769230769231,2.773230769230769,2.831365511272721,2.742,2.950269230769231,-0.6699999999999591,0.0,0.902,21.5,0.331,2.1,0.8394136753183205,2,3.2119980110673874,0.9925311321752346,2.518594877785065,2.3960769230769228,2.6412692307692303,2.140587546665519,2.0596628781002915,-0.10518821551940266,0.0,-0.26378574746878214,2.1141429829994576,2.0112997363454124,2.2171175125051925
2008,OK,0,0.6144268932062621,0.3855731067937379,0,0,0.6922389882774738,-0.07781209507121167,503614.0,802530.0,0,2.72325,3.388846153846153,3.6617307692307697,-0.0459800315291643,3.4982563897968664,0.0,-0.13124999999999964,3.5358540662827487,3.4158461538461538,3.6937692307692305,3.4673318327702582,3.356307692307692,3.6454230769230764,3.408778832129459,3.2934615384615387,3.5762307692307687,3.5743921718887637,3.4852307692307694,3.717230769230769,3.7543610781342522,3.5979999999999994,3.9223461538461537,4.982000000000085,0.0,0.902,21.5,0.331,2.1,0.8394136753183205,2,7.373478751066153,0.47000594801636103,3.4673318327702582,3.356307692307692,3.6454230769230764,2.9364842533651867,2.844643805088354,-0.038596267257148056,0.0,-0.11017304488552926,2.9105257572938905,2.8173305754991507,3.06001798309022
2010,OK,1,0.2993355620616321,0.2993355620616321,1,0,0.5814540813749491,-0.28211851931331705,221966.0,519563.0,1,2.78,2.7128461538461535,2.7122307692307697,0.08329274232829986,2.7153096761567306,0.21374999999999966,0.0,2.7034299883182116,2.690923076923077,2.7041538461538464,2.727525348857341,2.7287692307692306,2.7198846153846157,2.6085332519811835,2.598692307692308,2.6133461538461544,2.797673834666797,2.8053076923076925,2.7997692307692312,3.0369871060541973,3.034461538461539,3.0381153846153848,0.03700000000003456,0.0,0.902,21.5,0.331,2.1,0.8394136753183205,2,9.738670819749416,2.963163830631659,2.727525348857341,2.7287692307692306,2.7198846153846157,2.2792680748901195,2.2772001605731695,0.06991706696514002,0.17942467309929072,0.0,2.289522077608225,2.290566209095546,2.2831083414417566
2012,OK,1,0.3238046837269057,0.3238046837269057,0,0,0.6144268932062621,-0.2906222094793564,410324.0,856872.0,0,3.5452500000000002,3.687846153846153,3.583,0.041112987299023684,3.6061508700323803,0.14000000000000057,0.0,3.652879473362548,3.7458461538461543,3.613346153846154,3.6284406023597686,3.7084615384615387,3.618153846153846,3.4446682168398164,3.526923076923077,3.4217307692307695,3.6523538117382985,3.6697692307692305,3.645461538461539,4.039775826428676,4.104230769230769,4.014846153846154,0.9980000000000473,0.0,0.902,21.5,0.331,2.1,0.8394136753183205,2,7.678204279951541,2.1443441275020403,3.6284406023597686,3.7084615384615387,3.618153846153846,3.0270523555662394,3.0956284940085315,0.0345108037719889,0.11751791454456534,0.0,3.045762661701034,3.112933329776633,3.037127817867117
2014,OK,1,0.27550994560158065,0.27550994560158065,1,0,0.2993355620616321,-0.023825616460051435,174022.0,457614.0,1,3.04725,3.265769230769231,3.4225384615384615,-0.06597701149425284,3.337322552022478,0.0,-0.21524999999999972,3.379060421397325,3.2998461538461537,3.4645000000000006,3.333666974057329,3.2559230769230774,3.428576923076923,3.176073921115627,3.0996923076923077,3.2623461538461545,3.486591137189656,3.4784615384615383,3.5278846153846155,3.718446626595878,3.639307692307692,3.815692307692307,0.0049999999999954525,0.0,0.902,21.5,0.331,2.1,0.8394136753183205,2,7.005906053430343,2.8633972727752797,3.333666974057329,3.2559230769230774,3.428576923076923,2.801394189115905,2.741331352741484,-0.055382005704909844,0.0,-0.18068379361226825,2.7983256469807665,2.733066356553735,2.877994356111578
2016,OK,1,0.28081522549162125,0.28081522549162125,0,0,0.3238046837269057,-0.04298945823528444,305222.0,781692.0,0,2.17225,2.1655384615384614,2.1867692307692312,-0.0044683776351970295,2.1763215770315223,0.0,-0.009749999999999925,2.1980615716467478,2.188538461538462,2.2011538461538462,2.1681027822824035,2.1496153846153847,2.194692307692308,2.0162623349550235,2.0016153846153846,2.0234615384615386,2.2687778792283444,2.2584615384615385,2.273653846153846,2.6609580044743493,2.6401538461538463,2.6641538461538463,0.009000000000014552,0.0,0.902,21.5,0.331,2.1,0.8394136753183205,2,4.389494455274459,2.389739386187433,2.1681027822824035,2.1496153846153847,2.194692307692308,1.8268340936505933,1.8177825990431813,-0.003750817293470924,0.0,-0.008184283334353561,1.8199351249435487,1.8044165505208052,1.8422547361928465
2018,OK,0,0.6303207208388735,0.3696792791611266,1,0,0.27550994560158065,0.3548107752372928,428452.0,730531.0,1,2.74275,2.766153846153846,2.780615384615385,0.13138083943487677,2.7718986696061814,0.3185000000000002,0.0,2.783531916844845,2.7758461538461536,2.7951538461538465,2.749676776489787,2.7386153846153842,2.7656538461538465,2.5842309974492723,2.5669230769230773,2.601961538461538,2.9730447387766774,2.9831538461538463,2.9709230769230768,3.4049594472183906,3.393615384615385,3.399576923076923,5.312999999999988,1.0,0.902,21.5,0.331,2.1,0.8394136753183205,2,3.6543394962581845,2.6385668616565257,2.749676776489787,2.7386153846153842,2.7656538461538465,2.3267696498640875,2.321947366495908,0.11028287329643605,0.26735325558888523,0.0,2.3081162888907243,2.2988312052832955,2.321527659658249
2020,OK,0,0.6869997223512507,0.3130002776487493,0,0,0.28081522549162125,0.4061844968596295,475731.0,1044175.0,0,2.0555,2.082461538461539,2.0361153846153845,-0.1745808653749623,2.0582400697409793,0.0,-0.43474999999999975,2.0871893838772317,2.1155384615384616,2.061269230769231,2.0302616758357037,2.0423846153846155,2.018846153846154,1.818246388259445,1.8425384615384617,1.7946153846153847,2.2686630780307606,2.303,2.241076923076923,2.7834704216542483,2.822230769230769,2.7529230769230773,16.87099999999998,1.0,0.902,21.5,0.331,2.1,0.8394136753183205,2,7.523296632823586,-3.439713117281678,2.0302616758357037,2.0423846153846155,2.018846153846154,1.7277148616287117,1.7480466937090442,-0.14654556584465003,0.0,-0.3649350953446396,1.7042294151711805,1.7144055764135944,1.6946470699022556
2022,OK,1,0.31941604846697513,0.31941604846697513,1,0,0.6303207208388735,-0.31090467237189834,356988.0,760639.0,1,3.62475,3.635307692307692,4.0403076923076915,0.10865575776112557,3.8738986772873534,0.3552500000000003,0.0,3.82382877914787,3.5600769230769234,4.019576923076924,3.9388069790973996,3.6933846153846153,4.098346153846155,3.513940256088905,3.237846153846154,3.7161153846153847,4.158228866240334,3.934,4.312615384615385,5.230088761075263,5.0833076923076925,5.301615384615384,68.339,1.0,0.902,21.5,0.331,2.1,0.8394136753183205,2,3.137582852614041,0.5060907484111636,3.9388069790973996,3.6933846153846153,4.098346153846155,3.2518035265125573,3.051526990912962,0.09120712896676354,0.29820170815683356,0.0,3.306288442693599,3.1002775543641414,3.4402078077267038
1976,OR,0,0.30466466043597795,0.695335339564022,0,0,,,599135.0,262514.0,0,0.6625446938792028,0.6537463147199821,0.6432409306011186,0.030860181351207494,0.6477281449730842,0.019834163523119508,0.0,,,,,,,,,,,,,,,,,,0.83,23.5,0.191,1.9,-0.714092957059007,5,9.092657240405213,1.4415610590351635,,,,-0.46253810641417487,-0.4668356390448203,-0.02203703815646098,-0.014163436481016301,-0.0,,,
1978,OR,1,0.694720223277376,0.694720223277376,1,0,,,587445.0,258140.0,1,0.8693031056797943,0.8494588212214288,0.8379354040210495,0.10386909062851513,0.844906233086199,0.08179749196174457,0.0,,,,,,,,,,,,,,,,-7.048838340271487,0.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,6.580974155785782,5.857358303356314,,,,-0.6033415904221104,-0.6065925615458685,-0.07417218607394636,-0.05841101291497254,-0.0,,,
1980,OR,1,0.5994997603779183,0.5994997603779183,0,0,0.30466466043597795,0.29483509994194035,656737.0,438738.0,0,1.2805956222503239,1.2358756106274376,1.1825130917444873,0.2857125495190298,1.2103020753581832,0.28457545994469824,0.0,,,,,,,,,,,,,,,,-17.262120550021706,0.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,7.1221737257089535,-2.2857879768148073,,,,-0.8642681879271782,-0.8825300693500528,-0.20402531935491194,-0.20321333169833655,-0.0,,,
1982,OR,0,0.43042545454187087,0.5695745454581291,1,0,0.694720223277376,-0.26429476873550517,577949.0,436754.0,1,1.2264370400705893,1.2630051426220712,1.258107679548761,-0.09526084504710253,1.2556295072510915,0.0,-0.1291327209556592,,,,,,,,,,,,,,,,62.13425872740373,1.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,10.852083243082959,-2.555253336122702,,,,-0.8966361878034758,-0.9019030770757277,0.0680250985316253,-0.0,0.09221276656030228,,,
1984,OR,0,0.45558396832691617,0.5444160316730838,0,0,0.5994997603779183,-0.14391579205100213,655092.0,548201.0,0,1.0416121602347792,1.0553137359739488,1.0479439422796537,-0.07414451062033622,1.0485242589049686,0.0,-0.08341455525477737,,,,,,,,,,,,,,,,-12.194000000000017,0.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,7.8492871578449295,4.873176829048679,,,,-0.7487437885895528,-0.7535921063466253,0.05294607283856884,-0.0,0.0595657464236459,,,
1986,OR,0,0.4329433440810686,0.5670566559189314,1,0,0.43042545454187087,0.0025178895391977374,584763.0,446462.0,1,1.0112896670181926,0.996666882063704,0.9683070161787384,0.010827095919767826,0.9813733653455925,0.01083205057687242,0.0,,,,,,,,,,,,,,,,-4.119999999999948,0.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,6.5397991991945785,4.1736375379013015,,,,-0.7007918084385834,-0.7117128010156509,-0.007731552941708516,-0.007735091027451549,-0.0,,,
1988,OR,0,0.34991024832113005,0.65008975167887,0,0,0.45558396832691617,-0.10567372000578612,664564.0,357701.0,0,1.0921005388969864,1.103898087704506,1.087905527619594,0.045878071524640074,1.0944917906397,0.047905647895050585,0.0,,,,,,,,,,,,,,,,-4.353999999999928,0.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,6.10860777592242,3.6910366286110134,,,,-0.781568879254711,-0.7882858497406937,-0.03276120775919485,-0.03420908576520427,-0.0,,,
1990,OR,0,0.33902391669572385,0.6609760833042762,1,0,0.4329433440810686,-0.09391942738534476,667258.0,342246.0,1,1.3392499999999998,1.2745613503088766,1.1781809175954556,0.22711545236517905,1.2240565473093878,0.24786939891744542,0.0,,,,,,,,,,,,,,,,-2.687999999999988,0.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,6.286743360038182,-1.2133239982492203,,,,-0.8740901594755991,-0.9101552835951866,-0.16218154497324475,-0.17700179203739722,-0.0,,,
1992,OR,0,0.40140953931970247,0.5985904606802975,0,0,0.34991024832113005,0.05149929099857242,824796.0,553101.0,0,1.11525,1.118846153846154,1.1261923076923077,0.024575103353238426,1.1234338554296395,0.02675000000000005,0.0,1.1061084564058,1.103,1.1076153846153847,1.0982030315982603,1.0904615384615384,1.1031538461538462,1.1071694944684385,1.104076923076923,1.1097307692307692,1.1861965818847355,1.1857692307692307,1.1858076923076923,1.2425671774748754,1.2403846153846154,1.2429999999999999,-3.983000000000061,0.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,9.167389128238291,-1.6354080980809453,1.2425671774748754,1.2403846153846154,1.2429999999999999,-0.8022362038839522,-0.7989601584940969,-0.017548908223544747,-0.019101986601328474,-0.0,-0.8873084701074978,-0.8857499178904991,-0.8876175456243456
1994,OR,1,0.5645995475093366,0.5645995475093366,1,0,0.33902391669572385,0.22557563081361276,646589.0,498628.0,1,1.11425,1.1348461538461538,1.1125769230769231,0.026012891344382894,1.12027994673853,0.028249999999999886,0.0,1.09736959005405,1.1140000000000003,1.0861153846153848,1.1083466265484814,1.1204615384615384,1.1051153846153845,1.099484280155522,1.1164615384615386,1.0892307692307692,1.1977816959818226,1.2233076923076924,1.1850769230769231,1.2143483173000258,1.227153846153846,1.203846153846154,-0.0030000000000427463,0.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,7.729118614215363,1.674474550244408,1.2143483173000258,1.227153846153846,1.203846153846154,-0.7999840199004238,-0.8103856458070408,-0.01857562250176503,-0.020173126036916865,-0.0,-0.8671575808004047,-0.8763019187663337,-0.8596580598441124
1996,OR,1,0.5651202281397887,0.5651202281397887,0,0,0.40140953931970247,0.16371068882008621,724496.0,557525.0,0,1.2125000000000001,1.2027692307692308,1.2181153846153847,0.13423760523854078,1.2118786216553061,0.14350000000000018,0.0,1.1984479962033494,1.1858461538461538,1.2068846153846153,1.1930051446155256,1.1873076923076924,1.1952307692307693,1.1880097624348296,1.1752307692307693,1.1973076923076924,1.2684744659539449,1.2659999999999998,1.2726923076923078,1.3559162463836714,1.3223076923076924,1.3883076923076925,9.253000000000043,1.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,3.9670413387606955,5.61628040069694,1.3559162463836714,1.3223076923076924,1.3883076923076925,-0.8653939885344311,-0.8588890366595872,-0.09585812847330924,-0.10247233933796764,-0.0,-0.968250241904465,-0.9442506101418716,-0.9913807453077661
1998,OR,1,0.6112300495668349,0.6112300495668349,1,0,0.5645995475093366,0.0466305020574983,631246.0,401501.0,1,1.00375,1.002153846153846,1.0233076923076923,-0.14501703577512792,1.0146770154714897,0.0,-0.17025000000000023,0.9983346850397551,0.988230769230769,1.0047692307692306,1.0258264050313906,1.0089230769230768,1.0376153846153846,0.9683643102585713,0.957076923076923,0.9759230769230768,1.1091881249922615,1.1025384615384617,1.1152307692307692,1.151323959823419,1.139,1.162,0.0029999999999290594,0.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,4.5136499167099995,5.549052930370223,1.151323959823419,1.139,1.162,-0.7245737104378439,-0.715631003428057,0.10355564390059291,-0.0,0.12157432593929611,-0.8221523310031906,-0.8133518780902089,-0.829776016102566
2000,OR,1,0.5655713246075209,0.5655713246075209,0,0,0.5651202281397887,0.000451096467732226,790365.0,607098.0,0,1.5182499999999999,1.4973076923076922,1.517769230769231,0.2431934493346981,1.5119045269230031,0.29699999999999993,0.0,1.510243834565001,1.497,1.5156538461538462,1.5219541993983414,1.4904615384615383,1.5414615384615387,1.4526875617880703,1.4369999999999998,1.4608076923076925,1.5861403248140213,1.587923076923077,1.5755769230769232,1.7094251708693244,1.7376923076923079,1.6832307692307693,4.356999999999971,0.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,3.2589576631062402,1.065301251538859,1.7094251708693244,1.7376923076923079,1.6832307692307693,-1.0796403744213463,-1.0692168776271977,-0.17366272937279437,-0.21208560824652503,-0.0,-1.2206884751371743,-1.24087383845869,-1.201983237412707
2002,OR,0,0.4386678353485356,0.5613321646514644,1,0,0.6112300495668349,-0.17256221421829931,676920.0,528997.0,1,1.4297499999999999,1.3868461538461538,1.3701153846153846,0.17966171617161675,1.3814328783450758,0.21774999999999967,0.0,1.3851086300450433,1.3927692307692305,1.3748461538461536,1.4160818879812591,1.4202307692307694,1.4031153846153848,1.3370129006179245,1.3434615384615383,1.3250384615384616,1.4399788720008364,1.4523846153846154,1.4280769230769235,1.5152803982008,1.5105384615384614,1.521846153846154,-10.552999999999997,0.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,7.034858755233055,-0.47397441657337125,1.5152803982008,1.5105384615384614,1.521846153846154,-0.9864714890759706,-0.9903370709859105,-0.1282951661712858,-0.15549374139959854,-0.0,-1.0820510603247588,-1.078664876751363,-1.0867396201888766
2004,OR,0,0.44450754801010717,0.5554924519898928,0,0,0.5655713246075209,-0.12106377659741374,951688.0,761545.0,0,1.97475,1.886538461538462,1.8991538461538462,0.3088649544324771,1.900073397353828,0.46599999999999997,0.0,1.9301048425654581,1.9094615384615379,1.9318846153846154,1.8951148841318899,1.8856923076923073,1.8929615384615386,1.8358039909381914,1.822692307692308,1.8344999999999998,1.9363125073295155,1.9225384615384615,1.9386153846153844,2.150742728434278,2.118153846153846,2.1530384615384617,-5.199000000000069,0.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,5.932765554618892,3.3702790056680527,2.150742728434278,2.118153846153846,2.1530384615384617,-1.3568290309455486,-1.34716382860555,-0.220558288642583,-0.3327673179894972,-0.0,-1.5358302348207904,-1.512558743505909,-1.5374696016617753
2006,OR,0,0.4212744380901715,0.5787255619098285,1,0,0.4386678353485356,-0.017393397258364085,765853.0,557491.0,1,2.1935000000000002,2.453692307692308,2.661807692307692,-0.125311534243844,2.5500984908945767,0.0,-0.3142499999999999,2.5904444134096596,2.4925384615384614,2.7118076923076924,2.518594877785065,2.3960769230769228,2.6412692307692303,2.4825290440358545,2.380076923076923,2.602730769230769,2.6981636686267643,2.673769230769231,2.773230769230769,2.831365511272721,2.742,2.950269230769231,-0.6699999999999591,0.0,0.83,23.5,0.191,1.9,-0.714092957059007,5,4.639547847562837,4.776834773138546,2.831365511272721,2.742,2.950269230769231,-1.8210073721546196,-1.752164395712939,0.08948408404178758,-0.0,0.22440371175579288,-2.0218581704596246,-1.9580428882557972,-2.106766479120202
